authority,station_name,longitude,latitude,time,flood_depth_cm
農田水利署高雄管理處,挷物坡圳大段排水門閘門監控站,120.5673,22.99586,2025-11-10T13:02:03Z,0.0054999925196171
第一河川分署,WJ12,121.8295,24.7036,2025-11-10T13:10:02Z,0.0
台中市政府水利局,沙鹿區日新街181號,120.55891,24.237516,2025-11-10T13:36:00Z,0.0
台中市政府水利局,北區育興街與錦祥路口,120.69367,24.156359,2025-11-10T13:42:00Z,0.0
桃園巿政府水務局(智慧防汛),新科光電,121.28523,24.912086,2025-11-10T13:04:02Z,0.0
桃園巿政府水務局(智慧防汛),新科光電,121.28523,24.912086,2025-11-10T13:04:02Z,0.01
台中市政府水利局,烏日區太明路6-15號,120.66116,24.0595,2025-11-10T13:35:00Z,0.0
內政部營建署,安南水資源回收中心,120.16857,23.017654,2025-11-10T14:00:00Z,12.43
內政部營建署,安南水資源回收中心,120.16857,23.017654,2025-11-10T14:00:00Z,17.53
內政部營建署,安南水資源回收中心,120.16857,23.017654,2025-11-10T14:00:00Z,498.0
桃園巿政府水務局(智慧防汛),大湳水上樂園,121.31179,24.956509,2025-11-10T13:05:00Z,0.0
台中市政府水利局,大甲區德興路145巷口,120.6224,24.35108,2025-11-10T13:57:00Z,0.0
嘉義縣政府水利處,CYC029 朴子市平和里,120.24919,23.46103,2025-11-10T13:45:40Z,0.0
台中市政府水利局,烏日區環中路八段207巷66號,120.64911,24.084415,2025-11-10T13:42:00Z,0.0
第一河川分署,WJ16,121.8295,24.7036,2025-11-10T13:10:02Z,0.0
彰化縣政府水資處,北平里2,120.37122,23.903559,2025-11-10T14:00:00Z,0.0
桃園巿政府水務局(智慧防汛),富裕街,121.27802,24.98467,2025-11-10T13:05:00Z,0.0
水利署水文技術組,港東(4),120.481476,22.509174,2025-11-10T13:10:00Z,0.917
嘉義縣政府水利處,CYC050 水上鄉柳林村,120.40816,23.42546,2025-11-10T13:39:19Z,0.0
雲林縣政府水利處,林厝寮排水二,120.17692,23.658985,2025-11-10T13:01:23Z,0.45978379249573
雲林縣政府水利處,林厝寮排水二,120.17692,23.658985,2025-11-10T13:02:03Z,14.928225517273
台中市政府水利局,豐原區國豐路三段57號(國道4號橋下),120.73829,24.27241,2025-11-10T13:04:00Z,0.0
第四河川分署,44號閘門監測站,120.3756,24.0341,2025-11-10T13:03:46Z,500.0
第四河川分署,44號閘門監測站,120.3756,24.0341,2025-11-10T13:03:43Z,499.88
第四河川分署,44號閘門監測站,120.3756,24.0341,2025-11-10T13:03:47Z,498.81
第四河川分署,44號閘門監測站,120.3756,24.0341,2025-11-10T13:03:44Z,500.0
第四河川分署,44號閘門監測站,120.3756,24.0341,2025-11-10T13:03:52Z,0.55
第四河川分署,44號閘門監測站,120.3756,24.0341,2025-11-10T13:03:47Z,500.0
第四河川分署,44號閘門監測站,120.3756,24.0341,2025-11-10T13:03:44Z,500.0
第四河川分署,44號閘門監測站,120.3756,24.0341,2025-11-10T13:03:49Z,499.84
第四河川分署,44號閘門監測站,120.3756,24.0341,2025-11-10T13:03:42Z,500.0
第四河川分署,44號閘門監測站,120.3756,24.0341,2025-11-10T13:03:49Z,499.84
第四河川分署,44號閘門監測站,120.3756,24.0341,2025-11-10T13:03:43Z,500.0
第四河川分署,44號閘門監測站,120.3756,24.0341,2025-11-10T13:03:52Z,458.94
第四河川分署,44號閘門監測站,120.3756,24.0341,2025-11-10T13:03:48Z,498.81
第四河川分署,44號閘門監測站,120.3756,24.0341,2025-11-10T13:03:51Z,458.94
第四河川分署,44號閘門監測站,120.3756,24.0341,2025-11-10T13:03:52Z,0.63
第四河川分署,44號閘門監測站,120.3756,24.0341,2025-11-10T13:03:43Z,500.0
第四河川分署,44號閘門監測站,120.3756,24.0341,2025-11-10T13:03:45Z,500.0
第四河川分署,44號閘門監測站,120.3756,24.0341,2025-11-10T13:03:43Z,499.88
第四河川分署,44號閘門監測站,120.3756,24.0341,2025-11-10T13:03:44Z,500.0
第四河川分署,44號閘門監測站,120.3756,24.0341,2025-11-10T13:03:46Z,500.0
第四河川分署,44號閘門監測站,120.3756,24.0341,2025-11-10T13:03:45Z,500.0
第四河川分署,44號閘門監測站,120.3756,24.0341,2025-11-10T13:03:50Z,451.69
第四河川分署,44號閘門監測站,120.3756,24.0341,2025-11-10T13:03:50Z,451.69
第四河川分署,44號閘門監測站,120.3756,24.0341,2025-11-10T13:03:45Z,500.0
第七河川分署,枋寮鄉_隆安幼兒園,120.6044,22.3627,2025-11-10T13:00:43Z,13.650540351868
第七河川分署,枋寮鄉_隆安幼兒園,120.6044,22.3627,2025-11-10T13:00:43Z,0.0
嘉義縣政府水利處,CYC035 東石鄉西崙村靈慈宮,120.1865,23.4333,2025-11-10T13:39:59Z,0.0
雲林縣政府水利處,興安村_三濟宮,120.396095,23.625502,2025-11-10T13:00:42Z,-51.0
雲林縣政府水利處,興安村_三濟宮,120.396095,23.625502,2025-11-10T13:00:42Z,13.50408744812
雲林縣政府水利處,興安村_三濟宮,120.396095,23.625502,2025-11-10T13:00:42Z,0.0
水利署水文技術組,僑勇,120.745346,22.007805,2025-11-10T13:10:00Z,11.776
台中市政府水利局,潭子區潭富路二段157巷1-13號,120.69581,24.22352,2025-11-10T13:48:00Z,0.0
水利署水文技術組,內定(2),121.24918,24.994946,2025-11-10T13:10:00Z,40.211
嘉義縣政府水利處,嘉義縣-052,120.2953,23.3842,2025-11-10T13:03:09Z,0.0
嘉義縣政府水利處,嘉義縣-052,120.2953,23.3842,2025-11-10T13:03:09Z,0.0
桃園巿政府水務局(智慧防汛),介壽路二段596巷,121.29706,24.94094,2025-11-10T13:05:00Z,0.0
水利署水文技術組,安和(3),120.31267,23.514765,2025-11-10T13:10:00Z,-14.133
台中市政府水利局,大雅區神林南路197巷,120.657005,24.225212,2025-11-10T13:03:00Z,0.0
嘉義縣政府水利處,CYC121 太保市埤鄉里埤麻腳社區,120.39255,23.483112,2025-11-10T13:53:07Z,0.0
新竹縣政府水利科,湖口光復路與工業四路,121.01836,24.861288,2025-11-10T13:00:34Z,0.0
新北市政府水利局(智慧防汛),中和區捷運中和站,121.496,25.00233,2025-11-10T13:10:00Z,0.0
新北市政府水利局(智慧防汛),林口區仁愛路二段186號,121.380646,25.07388,2025-11-10T13:02:00Z,0.0
桃園巿政府水務局(智慧防汛),山鶯路195號,121.33077,24.9806,2025-11-10T13:05:00Z,1.0
台中市政府水利局,大肚區瑞井路65巷62號,120.57217,24.16409,2025-11-10T13:29:00Z,0.0
新竹市政府消防局,花園街地下道,120.976555,24.803871,2025-11-10T13:19:00Z,0.0
嘉義縣政府水利處,CYC030 朴子市佳禾里辦公處,120.25838,23.44925,2025-11-10T13:20:27Z,0.0
水利署水文技術組,鳳山溪橋,121.0015,24.00025,2025-11-10T13:10:00Z,12.79
第九河川分署,壽豐鄉共和村-退輔會農場旁水尺 ,121.5147,23.87166,2025-11-10T13:10:00Z,0.0
水利署水文技術組,平溪(1),120.21925,23.356712,2025-11-10T13:10:00Z,0.665
水利署水文技術組,新威(1),120.62622,22.89641,2025-11-10T13:10:00Z,139.722
台中市政府水利局,烏日區五光里五光路活動中心前[CCTV],120.65137,24.093924,2025-11-10T13:35:00Z,0.0
水利署水文技術組,瑞穗大橋,121.4047,23.484978,2025-11-10T13:10:00Z,59.54
桃園巿政府水務局(智慧防汛),中華路二段79巷,121.24228,24.965916,2025-11-10T13:05:00Z,0.0
第五河川分署,內溪洲堤防1+150,120.43425,23.44189,2025-11-10T13:05:00Z,0.0
第五河川分署,內溪洲堤防1+150,120.43425,23.44189,2025-11-10T13:07:00Z,0.0
第五河川分署,內溪洲堤防1+150,120.43425,23.44189,2025-11-10T13:03:00Z,4.0
第五河川分署,內溪洲堤防1+150,120.43425,23.44189,2025-11-10T13:09:00Z,3.0
第五河川分署,內溪洲堤防1+150,120.43425,23.44189,2025-11-10T13:03:00Z,2.0
第五河川分署,內溪洲堤防1+150,120.43425,23.44189,2025-11-10T13:07:00Z,0.0
高雄市政府水利局,成功二路(輕軌C5夢時代站),120.30502,22.594995,2025-11-10T13:26:34Z,0.0
水利署水文技術組,德興(3),120.58968,22.369362,2025-11-10T13:10:00Z,1.569
水利署水文技術組,環保公園,118.36924,24.44078,2025-11-10T13:10:00Z,4.827
高雄市政府水利局,河川街與河川街76巷,120.28358,22.63585,2025-11-10T14:00:00Z,0.0
水利署水文技術組,車城,120.715775,22.075523,2025-11-10T13:10:00Z,1.791
水利署水文技術組,龍德(3),121.814064,24.637356,2025-11-10T13:10:00Z,5.074
臺南市政府水利局,北區-文賢路1122巷34弄29號旁(編號35),120.194496,23.016094,2025-11-10T13:54:08Z,0.0
高雄市政府水利局,后平路佛德街交口,120.32003,22.57401,2025-11-10T14:00:00Z,0.0
新北市政府水利局(智慧防汛),鶯歌區中正二路185號門口,121.34096,24.947758,2025-11-10T13:58:00Z,0.0
第二河川分署,鳳山溪白地堤防 0K+030,120.9745,24.8546,2025-11-10T13:10:00Z,1.62353515625
第二河川分署,鳳山溪白地堤防 0K+030,120.9745,24.8546,2025-11-10T13:10:00Z,1.62353515625
桃園巿政府水務局(智慧防汛),民生路150號,121.313705,24.99272,2025-11-10T13:05:00Z,0.0
水利署水文技術組,瑞原(2),121.104355,24.927414,2025-11-10T13:10:00Z,108.851
臺南市政府水利局,安南區-頂安里長溪路一段408-1號旁(編號243),120.20573,23.040071,2025-11-10T14:00:00Z,0.0
雲林縣政府水利處,斗六市_興南街及民生交叉路口,120.539154,23.709846,2025-11-10T13:01:00Z,0.0
新竹市政府消防局,東南街188巷口,120.97578,24.795288,2025-11-10T13:20:00Z,0.0
嘉義縣政府水利處,嘉義縣-070,120.1929,23.4359,2025-11-10T13:01:36Z,0.0
嘉義縣政府水利處,嘉義縣-070,120.1929,23.4359,2025-11-10T13:01:36Z,0.0
第四河川分署,大城公館排水淹水監控站,120.2903,23.8557,2025-11-10T13:10:00Z,0.0
台中市政府水利局,清水區港口路200巷122號,120.53728,24.272224,2025-11-10T13:39:00Z,0.0
水利署水文技術組,南華,121.54764,23.946026,2025-11-10T13:10:00Z,23.427
內政部營建署,福田水資源回收中心,120.65927,24.105661,2025-11-09T23:00:00Z,583.77
內政部營建署,福田水資源回收中心,120.65927,24.105661,2025-11-09T23:00:00Z,9.81
內政部營建署,福田水資源回收中心,120.65927,24.105661,2025-11-09T23:00:00Z,5.99
水利署水文技術組,趙甲(1),120.39536,23.937517,2025-11-10T13:10:00Z,1.231
第一河川分署,WJ04,121.8295,24.7036,2025-11-10T13:10:02Z,100.0
桃園巿政府水務局(智慧防汛),F04-704秀才路175巷口,121.14172,24.90164,2025-11-10T13:05:00Z,0.0
第四河川分署,埔鹽埔鹽排水淹水監控站,120.46003,23.9941,2025-11-10T13:10:00Z,0.0
農田水利署桃園管理處,湖口8-3,121.024574,24.92262,2025-11-10T13:10:00Z,2.6319999694824
台中市政府水利局,霧峰區吉峰路170巷12號,120.71373,24.07643,2025-11-10T13:54:00Z,0.0
水利署水文技術組,頂山(1),120.11172,23.182682,2025-11-10T13:10:00Z,-0.209
水利署水文技術組,華龍(1),120.649475,24.405258,2025-11-10T13:10:00Z,35.502
臺南市政府水利局,新化區-中山路593號(編號212),120.300316,23.036253,2025-11-10T13:34:03Z,0.0
農田水利署嘉南管理處,五甲小給1-2,120.35156,23.198376,2025-11-10T13:04:12Z,0.072
農田水利署嘉南管理處,南廍小給1-6,120.29806,23.212837,2025-11-10T13:04:14Z,0.434
第一河川分署,JD01,121.7077,24.749,2025-11-10T13:10:02Z,95.0
水利署水文技術組,進學(3),120.19903,23.123392,2025-11-10T13:10:00Z,-6.522
水利署水文技術組,五林(2),120.29217,22.760273,2025-11-10T13:10:00Z,2.589
農田水利署桃園管理處,新屋蚵2,121.0511,24.96859,2025-11-10T13:10:00Z,3.1459999084473
水利署水文技術組,竹圍(1),120.23945,23.459702,2025-11-10T13:10:00Z,-18.11
台中市政府水利局,南屯區中和里稻田、中和福德廟前,120.62294,24.11545,2025-11-10T13:57:00Z,0.0
臺南市政府水利局,永康區-永明街42號前(編號321),120.25937,23.02575,2025-11-10T14:00:00Z,0.0
農田水利署桃園管理處,新屋12-9,121.07229,24.98875,2025-11-10T13:10:00Z,3.2809998989105
桃園巿政府水務局(智慧防汛),大坡國小,121.03971,24.957321,2025-11-10T13:05:00Z,0.0
第五河川分署,北銘堤防 0K+140,120.4831,23.6842,2025-11-10T13:05:00Z,100.0
第五河川分署,北銘堤防 0K+140,120.4831,23.6842,2025-11-10T13:05:00Z,100.0
新竹市政府消防局,尚濱路與聯興路口,120.92741,24.842514,2025-11-10T13:35:00Z,0.0
水利署水文技術組,塭豐(2),120.52673,22.408497,2025-11-10T13:10:00Z,-3.132
水利署水文技術組,社頭(1),120.584274,23.901323,2025-11-10T13:10:00Z,31.948
第三河川分署,白布帆堤防,120.87305,24.2953,2025-11-10T13:07:55Z,0.0392707
第三河川分署,白布帆堤防,120.87305,24.2953,2025-11-10T13:02:41Z,0.017371058
第三河川分署,白布帆堤防,120.87305,24.2953,2025-11-10T13:07:55Z,0.008972168
第三河川分署,白布帆堤防,120.87305,24.2953,2025-11-10T13:02:41Z,-0.01802826
第三河川分署,白布帆堤防,120.87305,24.2953,2025-11-10T13:07:55Z,0.035936356
第三河川分署,白布帆堤防,120.87305,24.2953,2025-11-10T13:02:41Z,0.063014574
水利署水文技術組,華興(2),121.01913,24.87406,2025-11-10T13:10:00Z,48.401
水利署水文技術組,三光(1),120.6008,24.357271,2025-11-10T13:10:00Z,15.314
農田水利署高雄管理處,復興渠二幹線排砂門,120.3319,22.86954,2025-11-10T13:01:57Z,0.082000002264977
雲林縣政府水利處,明昌里_僑真國小北側,120.475006,23.668287,2025-11-10T13:00:59Z,0.0
臺南市政府水利局,五空橋,120.22147,22.927334,2025-11-10T13:02:00Z,0.68
水利署水文技術組,莊敬(2),121.470314,25.020432,2025-11-10T13:10:00Z,-3.16
雲林縣政府水利處,豐榮村_泰安宮門樓前,120.31123,23.792534,2025-11-10T13:09:27Z,0.0
台中市政府水利局,太平區中山路一段215南巷58號,120.730705,24.143066,2025-11-10T13:54:00Z,0.0
台中市政府水利局,霧峰區四德路435巷57號,120.679085,24.063787,2025-11-10T13:34:00Z,0.0
臺南市政府水利局,灣裡橋,120.29092,23.153389,2025-11-10T13:10:00Z,0.0
臺南市政府水利局,灣裡橋,120.29092,23.153389,2025-11-10T13:02:00Z,7.34
農田水利署嘉南管理處,烏山頭小給3-1,120.341255,23.219074,2025-11-10T11:38:15Z,0.295
第一河川分署,XW01,121.761,24.719,2025-11-10T13:10:03Z,4.58
台中市政府水利局,沙鹿區自強路與自強路255巷交叉口,120.562706,24.20636,2025-11-10T13:51:00Z,0.0
農田水利署嘉南管理處,中脇小給2-4,120.35882,23.207724,2025-11-10T13:02:16Z,0.1335
桃園巿政府水務局(智慧防汛),士校大池-1,121.256424,24.940266,2025-11-10T13:05:00Z,0.0
第一河川分署,PX03,121.7017,24.7017,2025-11-10T13:10:02Z,100.0
台中市政府水利局,太平區長龍路一段(一江橋),120.73787,24.131456,2025-11-10T13:22:00Z,0.0
新竹市政府消防局,草湖街(花園橋),120.96416,24.787045,2025-11-10T13:33:00Z,0.0
新竹市政府消防局,明湖路與客雅大道口,120.96727,24.778812,2025-11-10T13:03:00Z,0.0
水利署水文技術組,中平(1),120.80907,24.49745,2025-11-10T13:10:00Z,95.675
台中市政府水利局,北區北興街217號,120.684364,24.16391,2025-11-10T13:08:00Z,0.0
雲林縣政府水利處,順興村_順興路,120.20639,23.55689,2025-11-10T13:09:45Z,0.0
雲林縣政府水利處,順興村_順興路,120.20639,23.55689,2025-11-10T13:09:45Z,-75.0
雲林縣政府水利處,順興村_順興路,120.20639,23.55689,2025-11-10T13:09:45Z,13.592767715454
新北市政府水利局(智慧防汛),新莊區中正路879號,121.41761,25.02582,2025-11-10T13:14:00Z,0.0
農田水利署嘉南管理處,中脇小給1-2,120.360825,23.202694,2025-11-10T13:01:42Z,0.4645
水利署水文技術組,壽豐(1),121.50839,23.842012,2025-11-10T13:10:00Z,42.691
水利署水文技術組,中洲(1),120.47905,22.845337,2025-11-10T13:10:00Z,33.58
水利署水文技術組,鹿草(1),120.30618,23.411324,2025-11-10T07:40:00Z,-6.159
水利署水文技術組,枋山(1),120.62112,22.330988,2025-11-10T13:10:00Z,1.885
嘉義縣政府水利處,CYC018 布袋鎮樹林里,120.21691,23.41688,2025-11-10T13:32:03Z,0.0
桃園巿政府水務局(智慧防汛),南平路215號,121.20551,24.920332,2025-11-10T13:05:00Z,0.0
嘉義縣政府水利處,五河-266,120.24525,23.45602,2025-11-10T13:00:34Z,0.0
嘉義縣政府水利處,五河-266,120.24525,23.45602,2025-11-10T13:00:34Z,0.0
水利署水文技術組,安慶(4),120.19261,23.039368,2025-11-10T13:10:00Z,-2.765
第二河川分署,頭前溪舊港島環島護岸,120.9389,24.8474,2025-11-10T13:05:00Z,6.4063143446104
第二河川分署,頭前溪舊港島環島護岸,120.9389,24.8474,2025-11-10T13:05:00Z,6.4074295424387
第二河川分署,頭前溪舊港島環島護岸,120.9389,24.8474,2025-11-10T13:05:00Z,6.4290831569308
第二河川分署,頭前溪舊港島環島護岸,120.9389,24.8474,2025-11-10T13:05:00Z,6.4497987507706
農田水利署桃園管理處,湖口2-7,121.06161,24.95263,2025-11-10T13:10:00Z,3.8320000171661
新竹市政府消防局,民族路明溝旁,120.9791,24.809063,2025-11-10T13:53:00Z,0.0
台中市政府水利局,太平區永富街16號,120.71331,24.118025,2025-11-10T13:34:00Z,0.0
第二河川分署,高鐵一號堤防,121.0263,24.8059,2025-11-10T13:10:00Z,3.2465038291488
第二河川分署,高鐵一號堤防,121.0263,24.8059,2025-11-10T13:10:00Z,3.2465038291488
第二河川分署,高鐵一號堤防,121.0263,24.8059,2025-11-10T13:30:00Z,3.9863586425781
水利署水文技術組,九隆(2),120.43098,23.751175,2025-11-10T13:10:00Z,14.744
農田水利署嘉南管理處,烏山頭小給1-8,120.34785,23.213701,2025-11-10T13:01:26Z,0.18
新北市政府水利局(智慧防汛),蘆洲區仁愛街35巷14弄1號,121.47165,25.09266,2025-11-10T13:05:00Z,0.0
水利署水文技術組,象鼻(3),120.94694,24.357769,2025-11-10T13:10:00Z,623.21
嘉義市政府工務處,西區新西里上海路262巷,120.43678,23.47019,2025-11-10T13:38:00Z,0.0
嘉義縣政府水利處,CYC070 六腳鄉潭墘村,120.27771,23.50609,2025-11-10T13:06:20Z,3.0
台中市政府水利局,烏日區溪南路一段988巷56號,120.640785,24.07091,2025-11-10T14:00:00Z,0.0
台中市政府水利局,南屯區文山路與精科東路交叉口,120.60624,24.14549,2025-11-10T13:51:00Z,0.0
水利署水文技術組,學田(1),121.227715,23.154736,2025-11-10T13:10:00Z,245.807
臺南市政府水利局,南區-中華南路二段233巷142號前(編號51),120.19095,22.957573,2025-11-10T13:33:32Z,0.0
嘉義縣政府水利處,CYC098 民雄鄉中樂村民雄,120.42971,23.5529,2025-11-10T13:28:50Z,0.0
桃園巿政府水務局(智慧防汛),石園路,121.26538,24.881077,2025-11-10T13:05:00Z,0.0
農田水利署嘉南管理處,五甲小給2-2,120.35127,23.200804,2025-11-10T13:02:19Z,0.3515
水利署水文技術組,東竹(1),121.27918,23.214052,2025-11-10T13:10:00Z,230.752
新竹縣政府水利科,文山路犁頭山段369號,121.036674,24.830679,2025-11-10T13:00:39Z,0.0
水利署水文技術組,竹滬(1),120.230644,22.863394,2025-11-10T13:10:00Z,1.805
水利署水文技術組,小新(2),120.31058,23.124207,2025-11-10T13:10:00Z,-2.121
水利署水文技術組,繁華(2),120.57226,22.703323,2025-11-10T13:10:00Z,39.768
嘉義縣政府水利處,CYC051 東石鄉頂揖村,120.21067,23.4961,2025-11-10T13:50:22Z,0.0
水利署水文技術組,大王,121.00313,22.612637,2025-11-10T13:10:00Z,3.8
嘉義縣政府水利處,CYC110 東石鄉東石村東石市區,120.14889,23.455063,2025-11-10T13:55:47Z,0.0
農田水利署桃園管理處,新屋12-13,121.05781,25.00422,2025-11-10T13:10:00Z,3.1600000858307
台中市政府水利局,烏日區五光路961巷22號,120.629395,24.099207,2025-11-10T13:46:00Z,0.0
臺南市政府水利局,安南區-公學路一段124巷113號圍牆邊(編號259),120.1993,23.0786,2025-11-10T14:00:00Z,0.0
桃園巿政府水務局(智慧防汛),樹仁三街-2,121.32062,24.974102,2025-11-10T13:05:00Z,0.0
水利署水文技術組,龍坑(3),120.77853,24.60251,2025-11-10T13:10:00Z,6.267
新竹縣政府水利科,竹北鳳岡國中,120.96643,24.863806,2025-11-10T13:00:35Z,0.0
宜蘭縣政府水利資源處,蘇澳鎮港邊路301號旁,121.859314,24.610344,2025-11-10T13:02:00Z,0.0
農田水利署石門管理處,過嶺支渠三號退水路監控站,121.1903,24.9583,2025-11-10T13:05:02Z,42.0
台中市政府水利局,南屯區楓樹里永春東三路2[CCTV],120.6312,24.120039,2025-11-10T13:18:00Z,0.0
第九河川分署,松浦三號堤防 2+100水門,121.37549,23.447515,2025-11-10T13:10:00Z,238.24873765093
第九河川分署,松浦三號堤防 2+100水門,121.37549,23.447515,2025-11-10T13:10:00Z,230.83125
第九河川分署,松浦三號堤防 2+100水門,121.37549,23.447515,2025-11-10T13:10:00Z,231.46875
第九河川分署,松浦三號堤防 2+100水門,121.37549,23.447515,2025-11-10T13:10:00Z,237.525
台中市政府水利局,豐原區博愛街79號,120.72055,24.249807,2025-11-10T13:06:00Z,0.0
台中市政府水利局,豐原區博愛街79號,120.72055,24.249807,2025-11-10T13:52:00Z,0.0
水利署水文技術組,錦湖(2),120.16904,23.296152,2025-11-10T13:10:00Z,-15.229
雲林縣政府水利處,有才寮排水三,120.2484,23.729294,2025-11-10T13:00:32Z,0.76300001144409
雲林縣政府水利處,有才寮排水三,120.2484,23.729294,2025-11-10T13:00:32Z,12.451894760132
台中市政府水利局,霧峰區中正路578巷11弄8號,120.69297,24.045645,2025-11-10T13:45:00Z,0.0
第一河川分署,PX01,121.8298,24.7017,2025-11-10T13:10:04Z,0.0
新竹縣政府水利科,道化街58號,120.99054,24.86759,2025-11-10T13:00:36Z,0.0
新北市政府水利局(智慧防汛),汐止區南陽街車行地下道,121.62452,25.06632,2025-11-10T13:05:00Z,0.0
農田水利署石門管理處,過嶺支渠五號退水路監控站,121.16309,24.95561,2025-11-10T13:05:02Z,30.0
水利署水文技術組,新武呂(4),121.17162,23.127481,2025-11-10T13:10:00Z,317.71
桃園巿政府水務局(智慧防汛),龍岡路三段1號至7號,121.23121,24.938944,2025-11-10T13:05:00Z,0.0
嘉義縣政府水利處,五河-263,120.3087,23.410238,2025-11-10T13:01:41Z,0.0
嘉義縣政府水利處,五河-263,120.3087,23.410238,2025-11-10T13:01:41Z,0.0
第五河川分署,菁寮堤防3+300,120.3194,23.37804,2025-11-10T13:09:00Z,1.0
第五河川分署,菁寮堤防3+300,120.3194,23.37804,2025-11-10T13:10:00Z,0.0
第五河川分署,菁寮堤防3+300,120.3194,23.37804,2025-11-10T13:10:00Z,1.0
第五河川分署,菁寮堤防3+300,120.3194,23.37804,2025-11-10T13:01:07Z,100.0
第五河川分署,菁寮堤防3+300,120.3194,23.37804,2025-11-10T13:03:00Z,0.0
第五河川分署,菁寮堤防3+300,120.3194,23.37804,2025-11-10T13:04:13Z,100.0
第五河川分署,菁寮堤防3+300,120.3194,23.37804,2025-11-10T13:04:13Z,100.0
第五河川分署,菁寮堤防3+300,120.3194,23.37804,2025-11-10T13:01:07Z,100.0
第五河川分署,菁寮堤防3+300,120.3194,23.37804,2025-11-10T13:04:13Z,0.0
第五河川分署,菁寮堤防3+300,120.3194,23.37804,2025-11-10T13:01:00Z,1.0
第五河川分署,菁寮堤防3+300,120.3194,23.37804,2025-11-10T13:03:00Z,0.0
第五河川分署,菁寮堤防3+300,120.3194,23.37804,2025-11-10T13:08:00Z,0.0
第五河川分署,菁寮堤防3+300,120.3194,23.37804,2025-11-10T13:01:07Z,0.0
第五河川分署,菁寮堤防3+300,120.3194,23.37804,2025-11-10T13:01:07Z,100.0
第五河川分署,菁寮堤防3+300,120.3194,23.37804,2025-11-10T13:01:00Z,0.0
第五河川分署,菁寮堤防3+300,120.3194,23.37804,2025-11-10T13:01:07Z,100.0
台中市政府水利局,大甲區黎明路36-11號,120.65963,24.397911,2025-11-10T13:52:00Z,0.0
臺南市政府水利局,安南區-安興街435巷口(編號284),120.15632,23.07028,2025-11-10T14:00:00Z,0.0
基隆市政府水利科,中正區港通里義一路信五路口,121.74673,25.13452,2025-11-10T13:30:00Z,0.0
水利署水文技術組,田洋(3),120.30899,23.725397,2025-11-10T13:10:00Z,-3.837
基隆市政府水利科,七堵區堵南里堵南街105號,121.68276,25.081923,2025-11-10T13:25:00Z,0.0
水利署水文技術組,柳橋(1),120.29263,22.79225,2025-11-10T13:10:00Z,4.819
台中市政府水利局,神岡區堤南路,120.70457,24.27908,2025-11-10T13:03:00Z,0.0
台中市政府水利局,神岡區堤南路,120.70457,24.27908,2025-11-10T13:36:00Z,0.0
水利署水文技術組,西勢(1),120.52556,22.62193,2025-11-10T13:10:00Z,16.074
臺南市政府水利局,山上區-南175宏佳騰往南約350公尺處(編號97),120.34418,23.089155,2025-11-10T13:07:03Z,0.0
嘉義縣政府水利處,CYC025 新港鄉北崙村頑皮豹,120.35577,23.59224,2025-11-10T13:01:17Z,0.0
嘉義縣政府水利處,CYC007 布袋鎮振寮里後壁寮B站,120.18217,23.38423,2025-11-10T13:18:16Z,3.0
水利署水文技術組,東勢大橋,120.827995,24.258919,2025-11-10T13:10:00Z,319.07
第七河川分署,高屏溪萬丹堤防NO.85-94水門(6~10),120.448105,22.557863,2025-11-10T06:56:49Z,100.0
第七河川分署,高屏溪萬丹堤防NO.85-94水門(6~10),120.448105,22.557863,2025-11-10T06:56:49Z,100.0
第七河川分署,高屏溪萬丹堤防NO.85-94水門(6~10),120.448105,22.557863,2025-11-10T06:56:49Z,100.0
第七河川分署,高屏溪萬丹堤防NO.85-94水門(6~10),120.448105,22.557863,2025-11-10T06:56:49Z,100.0
第七河川分署,高屏溪萬丹堤防NO.85-94水門(6~10),120.448105,22.557863,2025-11-10T06:56:49Z,100.0
新竹市政府消防局,北大路與經國路口,120.97424,24.81356,2025-11-10T13:56:00Z,0.0
第六河川分署,鹽水溪右岸埤仔頭堤防36號水門,120.2974,23.012009,2025-11-10T13:10:00Z,169.18652044278
第六河川分署,鹽水溪右岸埤仔頭堤防36號水門,120.2974,23.012009,2025-11-10T13:10:00Z,161.76668516347
第六河川分署,鹽水溪右岸埤仔頭堤防36號水門,120.2974,23.012009,2025-11-10T13:10:00Z,1.889496644338
第六河川分署,鹽水溪右岸埤仔頭堤防36號水門,120.2974,23.012009,2025-11-10T13:10:00Z,93.992511357102
第六河川分署,鹽水溪右岸埤仔頭堤防36號水門,120.2974,23.012009,2025-11-10T13:10:00Z,1.5745805369483
第六河川分署,鹽水溪右岸埤仔頭堤防36號水門,120.2974,23.012009,2025-11-10T13:10:00Z,89.870380646373
第四河川分署,鹿港公會堂淹水感測,120.4315,24.0575,2025-11-10T13:10:00Z,2.4
新竹市政府消防局,元培地下道,120.92885,24.787773,2025-11-10T13:58:00Z,0.0
雲林縣政府水利處,中興村_一山環保工程,120.243866,23.799368,2025-11-10T13:00:42Z,0.0
雲林縣政府水利處,中興村_一山環保工程,120.243866,23.799368,2025-11-10T13:00:42Z,13.447588920593
雲林縣政府水利處,中興村_一山環保工程,120.243866,23.799368,2025-11-10T13:00:42Z,-57.0
桃園市政府水務局(智慧地下),物聯網量水設備(新隆纖維1號井),121.30258,25.026989,2025-11-10T13:20:00Z,277253.3
